Birth Rate,CO2 Emissions,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Number of Records,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound
0.011,11.658842339870382,3.7135578697211664,94.87567567567568,10.976935867540687,26.172898785548735,0.081,7.520776415062797,5.713958861886928,0.004987541511039074,0.3,0.07696104113612832,81.0,75.0,0.5,1,0.176,0.655,0.169,16.142910304881834,0.971,22.60912262970528,22.967055883536005
0.01,10.052941505704466,3.7135578697211664,94.87567567567568,8.377241230988792,22.42910142074239,0.071,4.6443908991413725,5.713958861886928,0.007968169649176874,0.0,0.26620304077465673,77.0,72.0,0.0,1,0.202,0.691,0.107,15.159514398891053,0.393,19.320842097961677,18.33729914588288
0.009,10.681251578815953,3.7135578697211664,94.87567567567568,9.835690394470303,23.280768053624886,0.062,4.59511985013459,5.713958861886928,0.017839918128331,0.1,0.10705907229340778,75.0,68.0,0.1,1,0.157,0.677,0.166,15.916000641642597,0.689,21.03368739710082,20.454078348439694
0.01,9.88557813199256,3.7135578697211664,94.87567567567568,8.960724500330858,23.79214562363242,0.078,5.934894195619588,5.713958861886928,0.006975613736425242,0.1,0.11422114409002286,77.0,69.0,0.2,1,0.172,0.673,0.156,15.303007025530748,0.556,21.77792623843365,20.26755951397879
0.013,8.832149906002899,3.7135578697211664,94.87567567567568,7.6676260915849905,22.9548851374885,0.058,6.61338421837956,5.713958861886928,0.005982071677547464,0.2,0.07696104113612832,80.0,76.0,0.2,1,0.224,0.674,0.102,13.757126923259456,0.686,21.482668813751367,20.11261987973983
0.009,11.733265088951704,3.7135578697211664,94.87567567567568,10.621180993514074,24.797530887816478,0.063,5.891644211825771,5.713958861886928,0.005982071677547464,0.1,0.06952606264861023,78.0,72.0,0.4,1,0.165,0.697,0.138,16.143282190327263,0.74,21.81283738129873,20.966996022652708
0.013,10.763440710059992,3.7135578697211664,94.87567567567568,9.832796811913358,25.798955255777607,0.087,7.868636894184167,5.713958861886928,0.004987541511039074,0.4,0.07788653865707122,79.0,74.0,0.6,1,0.185,0.667,0.149,15.49066448551773,0.851,22.023729941733514,22.26421075314939
0.01,9.627865794576714,3.7135578697211664,94.87567567567568,8.458716261657262,22.45945931364078,0.053,5.365976015021851,5.713958861886928,0.008959741371471904,0.3,0.07138999608667294,76.0,65.0,0.4,1,0.18,0.669,0.152,14.149827616714296,0.694,20.303194577970956,19.348900050644364
0.022714893617021278,6.568077911411976,3.7135578697211664,94.87567567567568,11.254644782971518,20.7837398074155,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.3,0.13811071861565868,82.0,76.0,0.4,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.747035533763599,0.363,22.320493557319537,22.27707153912607
0.011,10.86172604501804,3.7135578697211664,94.87567567567568,10.380777075082664,25.525595359526307,0.072,7.438971592395862,5.713958861886928,0.003992021269537453,0.4,0.054488185284069734,81.0,74.0,0.7,1,0.182,0.669,0.149,15.459583686210028,0.822,21.43376165633237,21.553126841258287
0.013,12.809188438911448,3.7135578697211664,94.87567567567568,12.43711293537099,27.913440192269597,0.101,7.700747794511798,5.713958861886928,0.003992021269537453,0.1,0.06485097231961631,83.0,75.0,0.5,1,0.189,0.65,0.16,17.924925292551816,0.759,24.374806805430932,24.008041755628764
0.009,13.62915567824788,3.7135578697211664,94.87567567567568,12.726605996466013,28.265692070027086,0.104,7.778211474512493,5.713958861886928,0.003992021269537453,0.3,0.0916671885258238,81.0,75.0,0.6,1,0.156,0.681,0.163,18.22480586239107,0.731,23.939859058697152,24.776805765626026
0.01,11.425372122962267,3.7135578697211664,94.87567567567568,10.206809186975589,25.54691401888373,0.079,6.823286122355687,5.713958861886928,0.006975613736425242,0.1,0.11600367575630613,81.0,75.0,0.5,1,0.152,0.68,0.168,16.205876007207596,0.727,22.94918584511294,22.241465269165346
0.01,10.95499076321729,3.7135578697211664,94.87567567567568,10.126631103850338,24.560254677575276,0.072,5.7899601708972535,5.713958861886928,0.009950330853168083,0.1,0.11867152971749864,76.0,67.0,0.3,1,0.168,0.68,0.151,16.138973386393086,0.646,22.060632524705415,21.26675224353267
0.014,7.68017564043659,3.7135578697211664,94.87567567567568,8.03947991910045,22.886278266675877,0.095,7.993619994827744,5.713958861886928,0.002995508979798479,0.4,0.15529288440603534,82.0,78.0,0.8,1,0.233,0.651,0.116,12.546842775817614,0.924,19.77134793001978,19.970368654103833
0.014,10.629730960585263,3.7135578697211664,94.87567567567568,9.515985144802137,25.30138874147275,0.061,7.360739903058278,5.713958861886928,0.005982071677547464,0.2,0.04688358589885042,79.0,74.0,0.6,1,0.218,0.67,0.112,15.151872540335956,0.591,21.98087419072259,21.688727613207824
0.022714893617021278,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,21.17030005305604,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.23974713551955748,0.13811071861565868,71.15926791277259,66.46183800623054,0.5781237682301931,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,11.249051060815567,0.518,22.320493557319537,22.27707153912607
0.01,13.020202182900796,3.7135578697211664,94.87567567567568,12.052472647383256,27.72996963490886,0.079,7.331714969726466,5.713958861886928,0.004987541511039074,0.2,0.06765864847381481,83.0,77.0,0.7,1,0.143,0.674,0.183,17.857545678116647,0.672,24.080371997130435,23.622982682121755
0.023,11.865749759016373,3.7135578697211664,94.87567567567568,7.343426229147367,21.33801683186282,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.23974713551955748,0.13811071861565868,70.0,66.0,0.5781237682301931,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,14.346139397261565,0.5629525765496639,22.320493557319537,22.27707153912607
0.009,8.739055922830724,3.7135578697211664,94.87567567567568,8.251403065380556,22.781620150899126,0.06,5.288267030694535,5.713958861886928,0.014888612493750654,0.1,0.11243542932978817,76.0,65.0,0.2,1,0.179,0.671,0.15,14.677366645521015,0.681,18.963005040591682,19.45386523085674
0.013,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,21.633091956166847,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.4,0.13811071861565868,80.0,74.0,0.3,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.40710727605179,0.151,22.320493557319537,22.27707153912607
0.01,9.409273194575334,3.7135578697211664,94.87567567567568,8.872346978983032,23.159874701414115,0.065,5.3612921657094255,5.713958861886928,0.009950330853168083,0.1,0.11422114409002286,78.0,67.0,0.2,1,0.199,0.662,0.139,15.06814123199483,0.67,19.879295768977464,19.380030969118383
0.013,9.016876974763383,3.7135578697211664,94.87567567567568,8.112527763478637,23.732286977778426,0.075,8.159374736775426,5.713958861886928,0.003992021269537453,0.2,0.13811071861565868,81.0,75.0,0.7,1,0.189,0.67,0.141,12.98608765110999,0.842,21.245624697119194,20.992529324638117
0.013,9.398063978059133,3.7135578697211664,94.87567567567568,7.889459149404524,22.000549693183753,0.087,5.0369526024136295,5.713958861886928,0.013902905168991422,0.0,0.17311261770864478,76.0,71.0,0.1,1,0.224,0.676,0.1,14.534388836092603,0.585,18.292847383806116,17.87595358575207
0.012,7.633369649679584,3.7135578697211664,94.87567567567568,6.517671272912275,22.098857650579127,0.066,6.467698726104354,5.713958861886928,0.006975613736425242,0.1,0.07045846364856141,80.0,76.0,0.3,1,0.207,0.686,0.107,12.851509578600709,0.924,20.40992401908204,19.2271566142836
0.012,8.164510268747042,3.7135578697211664,94.87567567567568,7.96693349840484,20.976682672286636,0.067,3.2188758248682006,5.713958861886928,0.0246926125903715,0.0,0.2911759617060367,71.0,63.0,0.0,1,0.237,0.663,0.1,15.10738242017455,0.458,17.858561843342684,18.26985786584569
0.022714893617021278,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,21.697026599813956,0.033,7.895808377083183,5.713958861886928,0.003992021269537453,0.4,0.13811071861565868,71.15926791277259,66.46183800623054,0.4,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.376050404176787,1.0,22.320493557319537,22.27707153912607
0.013,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,20.70742055794815,0.075,4.804021044733257,5.713958861886928,0.012916225266546328,0.23974713551955748,0.13811071861565868,77.0,71.0,0.5781237682301931,1,0.213,0.673,0.113,13.323174608445438,0.585,22.320493557319537,22.27707153912607
0.013,12.015904383709916,3.7135578697211664,94.87567567567568,11.201278515064615,26.6767029884686,0.08,7.566828479208331,5.713958861886928,0.004987541511039074,0.4,0.04688358589885042,81.0,76.0,0.7,1,0.186,0.679,0.136,16.583433035196766,0.768,23.146740247304525,23.336932095893737
0.013,10.566407457475977,3.7135578697211664,94.87567567567568,10.169422358105223,25.848945794953977,0.091,8.141189793457691,5.713958861886928,0.003992021269537453,0.5,0.08525984395082342,81.0,76.0,0.7,1,0.2,0.648,0.152,15.317578826682654,0.761,21.647921485548864,22.31107144945777
0.01,12.61716190838856,3.7135578697211664,94.87567567567568,11.397705392116958,25.866542818809673,0.055,5.5134287461649825,5.713958861886928,0.007968169649176874,0.1,0.18232155679395462,78.0,70.0,0.2,1,0.194,0.684,0.123,17.45987971370328,0.617,22.536134269547887,21.95202881037222
0.012,11.050366058613726,3.7135578697211664,94.87567567567568,10.11350533663141,25.4879965083264,0.093,6.976348070447749,5.713958861886928,0.005982071677547464,0.2,0.13811071861565868,80.0,73.0,0.6,1,0.162,0.676,0.162,16.14667329240735,0.544,22.51951521161324,21.73632023761598
0.01,11.407409381656826,3.7135578697211664,94.87567567567568,10.497615182072922,24.342395881568887,0.043,4.290459441148391,5.713958861886928,0.02273948696948943,0.0,0.4180126979162183,75.0,68.0,0.1,1,0.186,0.68,0.134,16.92648807191683,0.53,19.791861469800278,19.91806915481498
0.009,14.258986031665922,3.7135578697211664,94.87567567567568,13.33629018472472,26.2828256707827,0.054,4.574710978503383,5.713958861886928,0.019802627296179712,0.0,0.2183319943169877,72.0,59.0,0.0,1,0.182,0.694,0.124,18.80319700339641,0.734,21.955534510718824,22.90345728183941
0.022714893617021278,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,20.466963100144888,0.053,7.6787889981991535,5.713958861886928,0.004987541511039074,0.5,0.0880108773227133,84.0,77.0,0.5,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.202480416133776,0.934,22.320493557319537,22.27707153912607
0.01,11.865749759016373,3.7135578697211664,94.87567567567568,9.527265662897605,22.528729556997604,0.074,3.9512437185814275,5.713958861886928,0.010939940038334364,0.23974713551955748,0.061095099359810875,75.0,70.0,0.5781237682301931,1,0.202,0.669,0.129,15.832590806624337,0.532,22.320493557319537,22.27707153912607
0.01,10.527097070380183,3.7135578697211664,94.87567567567568,9.783802709590148,24.081000303432106,0.055,5.342334251964811,5.713958861886928,0.009950330853168083,0.1,0.13889199886661863,77.0,69.0,0.2,1,0.197,0.689,0.114,15.499818623447002,0.562,19.904555435678695,19.647393038180343
0.009,9.565634362837983,3.7135578697211664,94.87567567567568,8.7662383802531,23.71797097272496,0.083,6.723832440821209,5.713958861886928,0.004987541511039074,0.2,0.1466943791508035,79.0,72.0,0.6,1,0.159,0.7,0.141,14.50310535251856,0.508,20.739139187086952,20.114459806658452
0.01,12.592813544640059,3.7135578697211664,94.87567567567568,11.710603505084872,27.086889443741335,0.072,6.952728644624869,5.713958861886928,0.004987541511039074,0.1,0.050693114315518116,83.0,76.0,0.6,1,0.148,0.684,0.169,17.510948880597148,0.763,24.209294443044524,22.76578402465135
0.01,10.81566985636574,3.7135578697211664,94.87567567567568,10.769684270598214,26.23370688186957,0.082,7.733245646529795,5.713958861886928,0.002995508979798479,0.5,0.05638033343610764,82.0,77.0,0.7,1,0.184,0.643,0.173,15.998423206492737,0.84,22.297076571944615,22.915924450673472
0.011,10.57262376313457,3.7135578697211664,94.87567567567568,10.126871075054945,26.26861094699041,0.099,8.17244681834278,5.713958861886928,0.004987541511039074,0.5,0.04210117601863539,83.0,77.0,0.6,1,0.174,0.673,0.153,15.787401827106613,0.733,22.919156191380754,22.719325769823065
0.021,12.283723263668236,3.7135578697211664,94.87567567567568,11.243070212984057,26.308893454555474,0.049,5.2832037287379885,5.713958861886928,0.03343477608623739,0.0,0.13811071861565868,74.0,66.0,0.3,1,0.307,0.634,0.06,17.961411043417286,0.647,22.75613974294087,21.261512056872164
0.008,12.67849522176322,3.7135578697211664,94.87567567567568,11.804064056770246,24.165654020758925,0.056,3.6109179126442243,5.713958861886928,0.01587334915629015,0.0,0.34712953109520095,74.0,62.0,0.0,1,0.175,0.688,0.138,17.71091318696072,0.671,20.148790187880163,20.1452314652695
0.012,13.206084848583666,3.7135578697211664,94.87567567567568,12.314662441445352,28.032229433771054,0.07,7.474204806496124,5.713958861886928,0.005982071677547464,0.3,0.058268908123975775,80.0,75.0,0.7,1,0.19,0.652,0.158,17.891224560750228,0.787,24.123729616288173,24.573604909707697
0.021,9.833279657492632,3.7135578697211664,94.87567567567568,8.676928249537397,22.92748234720621,0.035,6.1675164908883415,5.713958861886928,0.010939940038334364,0.1,0.1097508639591192,76.0,74.0,0.3,1,0.308,0.667,0.024,13.412402669429788,0.884,20.565441752923803,19.867599729241633
0.019,12.828539817902378,3.7135578697211664,94.87567567567568,11.719809544592435,25.341219119675475,0.046,5.44673737166631,5.713958861886928,0.028587456851912555,0.0,0.13811071861565868,71.0,69.0,0.0,1,0.347,0.611,0.042,18.003816709232645,0.64,20.333181832353652,20.32427969642627
0.036,11.19059673573468,3.7135578697211664,94.87567567567568,10.163464353895687,26.29866191722371,0.008,2.0794415416798357,5.713958861886928,0.035367143837291316,0.23974713551955748,0.13811071861565868,73.0,69.0,0.5781237682301931,1,0.428,0.537,0.035,16.985244750905487,0.685,14.508658238524095,16.012735246411598
0.022,11.045989126773959,3.7135578697211664,94.87567567567568,9.81109810324278,25.550740431899232,0.074,7.282761179605593,5.713958861886928,0.005982071677547464,0.2,0.12044615307586716,81.0,77.0,0.7,1,0.281,0.619,0.1,15.65431279253342,0.912,22.25171059038785,22.040478037146737
0.031,9.649175779559453,3.7135578697211664,94.87567567567568,8.489821994620105,22.858369583996005,0.097,5.147494476813453,5.713958861886928,0.02273948696948943,0.0,0.11154137473290741,73.0,70.0,0.1,1,0.394,0.575,0.031,15.383501488947802,0.798,20.65605708832248,19.773935253578035
0.024,10.918392092130752,3.7135578697211664,94.87567567567568,9.841931246837023,24.353403575135378,0.025,6.20455776256869,5.713958861886928,0.010939940038334364,0.1,0.08525984395082342,74.0,72.0,0.3,1,0.257,0.712,0.031,14.460639076670326,0.981,19.791861469800278,21.77128633984909
0.019,9.639196432874924,3.7135578697211664,94.87567567567568,8.498621805830801,23.571678660443176,0.109,6.363028103540465,5.713958861886928,0.0168571170664229,0.1,0.16720791898390644,76.0,73.0,0.2,1,0.286,0.643,0.071,14.989657253325406,0.86,20.424859802479364,22.27707153912607
0.024,9.994104920119742,3.7135578697211664,94.87567567567568,8.997642078523512,23.712370222043383,0.031,5.579729825986222,5.713958861886928,0.013902905168991422,0.0,0.09621885774054292,74.0,70.0,0.1,1,0.372,0.605,0.023,14.60056942270599,0.716,19.747755748064804,20.25964181625454
0.019,10.455387938873837,3.7135578697211664,94.87567567567568,9.294405747093851,23.60020835821859,0.022,6.481577129276431,5.713958861886928,0.010939940038334364,0.0,0.13811071861565868,78.0,76.0,0.2,1,0.259,0.724,0.017,13.2941193140935,0.963,18.667540829696392,19.5423583088088
0.027,12.601271906348426,3.7135578697211664,94.87567567567568,11.526098320680475,25.962055387120706,0.042,5.988961416889864,5.713958861886928,0.01882175424058776,0.0,0.13811071861565868,74.0,71.0,0.1,1,0.384,0.581,0.035,16.818446075750067,0.798,22.320493557319537,22.27707153912607
0.03,10.840541234762362,3.7135578697211664,94.87567567567568,9.665611001619853,23.68471173896347,0.049,4.0943445622221,5.713958861886928,0.019802627296179712,0.0,0.08617769624105233,75.0,72.0,0.0,1,0.408,0.558,0.034,16.611034801232297,0.519,20.802077018294916,20.32129461958727
0.017,11.631268343885125,3.7135578697211664,94.87567567567568,10.432496846735747,25.370895479384323,0.022,6.6240652277998935,5.713958861886928,0.009950330853168083,0.2,0.0925791812930932,75.0,73.0,0.5,1,0.254,0.736,0.01,14.92286882217772,0.802,20.784360937246955,21.82819148800235
0.039,9.591512787515303,3.7135578697211664,94.87567567567568,8.465478755729558,22.988807441616142,0.041,3.258096538021482,5.713958861886928,0.06672363204290818,0.0,0.178146185383474,62.0,59.0,0.0,1,0.486,0.485,0.029,16.678998495994584,0.263,18.105970012811294,18.65969765229688
0.022714893617021278,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,26.29866191722371,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.23974713551955748,0.13811071861565868,71.15926791277259,66.46183800623054,0.0,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.959940146806769,0.886,22.320493557319537,22.27707153912607
0.013,12.70565328073526,3.7135578697211664,94.87567567567568,11.590913756082166,26.752045892623325,0.081,7.446585099157725,5.713958861886928,0.004987541511039074,0.5,0.0889262091944015,82.0,77.0,0.4,1,0.207,0.669,0.124,16.767969971495937,0.872,23.289445206939977,22.895742244707332
0.025,6.763884908562435,3.7135578697211664,94.87567567567568,11.254644782971518,21.244502919289243,0.039,4.394449154672439,5.713958861886928,0.020782539182528505,0.0,0.08065790301745447,70.0,65.0,0.1,1,0.351,0.615,0.034,13.606822027619648,0.479,19.488833828572194,18.379858759848776
0.02,6.448889394146858,3.7135578697211664,94.87567567567568,11.254644782971518,21.960927680678896,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.1,0.13811071861565868,75.0,70.0,0.2,1,0.318,0.64,0.043,12.376945582930386,0.561,22.320493557319537,22.27707153912607
0.022,11.865749759016373,3.7135578697211664,94.87567567567568,11.254644782971518,26.29866191722371,0.06416951983298538,6.687603594123967,5.713958861886928,0.032286158705474306,0.2,0.13811071861565868,78.0,73.0,0.2,1,0.305,0.642,0.054,11.953300727054836,0.931,22.320493557319537,22.27707153912607
0.029,3.5263605246161616,3.7135578697211664,94.87567567567568,11.254644782971518,18.027826523285682,0.079,4.189654742026425,5.713958861886928,0.05259245011917058,0.0,0.13811071861565868,68.0,62.0,0.0,1,0.399,0.567,0.034,11.32405048130643,0.43,14.80876270134486,22.27707153912607
0.022714893617021278,4.356708826689592,3.7135578697211664,94.87567567567568,11.254644782971518,18.524479610871296,0.225,6.1463292576688975,5.713958861886928,0.03343477608623739,0.0,0.13811071861565868,68.0,63.0,0.0,1,0.3030511272141707,0.6234814814814815,0.07346457326892109,10.862109539423722,0.684,14.914123179965662,12.206077645517674
0.03,4.919980925828125,3.7135578697211664,94.87567567567568,11.254644782971518,19.267519887716613,0.078,5.14166355650266,5.713958861886928,0.04114194333117518,0.0,0.14236724128692196,68.0,67.0,0.5781237682301931,1,0.403,0.56,0.037,11.584604060004121,0.223,16.648723960844016,15.424948670398354
